sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabrica_de_calzado;las_palmas;3;10;9/01/2019;8200000;microempresarial
femenino;industria;fabrica_de;manrique_oriental;3;3;6/06/2017;5000000;microempresarial
masculino;servicio;lavanderia;villa_niza;2;2;23/11/2017;7300000;microempresarial
masculino;comercio;comidas_rapidas;belen;3;16;15/05/2017;7300000;microempresarial
femenino;industria;fabrica_de;buenos_aires;3;9;2/09/2016;6890000;microempresarial
femenino;comercio;tienda;buenos_aires;2;9;11/12/2017;4400000;microempresarial
femenino;comercio;restaurante;enciso;1;8;7/05/2018;1500000;microempresarial
femenino;agropecuaria;criadero_de_animales;la_pradera;1;13;11/10/2016;4000000;microempresarial
masculino;servicio;mantenimiento_en;belen;3;16;10/09/2018;7800000;microempresarial
masculino;servicio;publicidad_y;toscana;3;5;8/06/2017;7377000;microempresarial
femenino;comercio;restaurante;barrio_caicedo;1;9;25/10/2018;7800000;microempresarial
masculino;comercio;tienda;yarumalito;2;80;29/09/2017;6000000;microempresarial
masculino;comercio;variedades;manrique_central_no_1;2;4;27/04/2018;2300000;microempresarial
femenino;comercio;venta_de;kennedy;2;8;21/04/2016;6890000;microempresarial
femenino;industria;fabrica_de;florencia;3;5;10/05/2017;5000000;microempresarial
masculino;comercio;variedades;kennedy;2;6;17/11/2016;6800000;microempresarial
masculino;servicio;cafe_e_internet;enciso;2;8;1/07/2016;4500000;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7;12/07/2018;2300000;microempresarial
masculino;industria;fabrica_de;villa_hermosa;3;8;30/03/2017;7377000;microempresarial
femenino;comercio;variedades;buenos_aires;3;9;19/10/2016;5000000;microempresarial
femenino;industria;fabrica_de;pedregal;3;6;20/11/2018;5000000;microempresarial
femenino;comercio;variedades;prado;3;10;1/04/2019;5000000;microempresarial
masculino;comercio;comidas_rapidas;aranjuez;2;4;3/03/2017;4000000;microempresarial
femenino;comercio;variedades;san_javier_no1;2;13;13/01/2017;6890000;microempresarial
masculino;comercio;variedades;cabecera_san_cristobal;1;60;25/04/2018;7800000;microempresarial
masculino;comercio;variedades;villa_del_socorro;2;2;14/08/2018;7800000;microempresarial
femenino;industria;fabrica_de;villa_del_socorro;2;2;24/07/2018;7800000;microempresarial
femenino;industria;fabrica_de;20_de_julio;1;13;13/02/2018;7800000;microempresarial
femenino;comercio;drogueria;moravia;2;4;21/03/2017;7300000;microempresarial
masculino;comercio;tienda;buenos_aires;2;9;3/05/2018;1700000;microempresarial
masculino;comercio;ferreteria;buenos_aires;3;9;28/10/2016;4000000;microempresarial
femenino;comercio;tienda;barrio_caicedo;1;9;11/09/2017;2000000;microempresarial
femenino;industria;fabrica_de;el_salvador;3;9;21/01/2019;4000000;microempresarial
masculino;servicio;tienda_naturista;pablo_vi;2;2;6/04/2017;5000000;microempresarial
masculino;industria;fabrica_de;20_de_julio;1;13;24/10/2018;7800000;microempresarial
femenino;industria;fabrica_de;popular;1;1;18/10/2018;7800000;microempresarial
femenino;servicio;comidas_rapidas;santo_domingo_savio;1;1;25/08/2017;7300000;microempresarial
femenino;agropecuaria;sembrados;santa_elena_central;2;90;11/03/2016;6500000;microempresarial
femenino;comercio;variedades;blanquizal;1;13;25/07/2018;3000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;28/09/2016;6000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;9/06/2017;7300000;microempresarial
femenino;comercio;comidas_rapidas;el_salvador;2;9;22/09/2017;7377000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_2;1;3;21/11/2018;7000000;microempresarial
femenino;industria;fabrica_de;prado;3;10;23/02/2018;3000000;microempresarial
masculino;comercio;variedades;santo_domingo_savio;1;1;4/04/2018;1500000;microempresarial
femenino;comercio;comidas_rapidas;belen;2;16;19/04/2018;2000000;microempresarial
femenino;comercio;comidas_rapidas;altavista;2;16;22/06/2018;7500000;microempresarial
femenino;comercio;almacen_de_ropa_en;castilla;3;5;13/12/2017;7370000;microempresarial
femenino;comercio;variedades;enciso;2;8;17/04/2018;5000000;microempresarial
femenino;comercio;variedades;la_milagrosa;2;9;10/08/2016;4000000;microempresarial
masculino;comercio;fabrica_de_helados;pedregal;3;6;12/04/2018;7200000;microempresarial
masculino;industria;tienda;campo_valdes_no_1;3;4;9/05/2018;7800000;microempresarial
masculino;servicio;hoteles_moteles;la_pradera;3;13;4/05/2017;7300000;microempresarial
femenino;industria;fabrica_de;miranda;2;4;21/04/2016;6800000;microempresarial
masculino;comercio;venta_de_calzado;manrique_central_no_2;2;3;30/05/2018;7800000;microempresarial
femenino;servicio;peluqueria;belen;3;16;29/08/2018;7800000;microempresarial
masculino;servicio;tienda;buenos_aires;3;9;6/06/2017;7300000;microempresarial
femenino;comercio;venta_de_calzado;manrique_central_no_1;2;4;4/09/2018;3000000;microempresarial
femenino;comercio;almacen_de_ropa_en;popular;2;1;13/07/2017;4000000;microempresarial
femenino;comercio;tienda;santo_domingo_savio;2;1;3/01/2018;5000000;microempresarial
masculino;agropecuaria;sembrados;santa_elena_central;2;90;9/05/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_1;1;4;7/02/2018;6000000;microempresarial
femenino;industria;fabrica_de;buenos_aires;3;9;20/02/2018;7000000;microempresarial
femenino;comercio;mantenimiento_en;santo_domingo_savio;1;1;17/10/2017;5000000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;2;13;2/12/2016;4000000;microempresarial
femenino;agropecuaria;criadero_de_animales;cabecera_san_cristobal;2;60;25/04/2017;14000000;microempresarial
femenino;servicio;comidas_rapidas;santa_cruz;2;2;11/05/2017;7000000;microempresarial
masculino;servicio;barberia;aranjuez;2;4;12/07/2018;4500000;microempresarial
femenino;industria;fabrica_de;manrique_oriental;2;4;15/02/2019;8200000;microempresarial
masculino;comercio;tienda;santa_cruz;2;2;14/03/2019;6000000;microempresarial
femenino;comercio;variedades;barrio_caicedo;2;9;13/11/2018;6000000;microempresarial
femenino;industria;fabrica_de_alimentos;calasanz;2;12;30/10/2018;6000000;microempresarial
femenino;industria;fabrica_de;la_floresta;3;12;22/05/2018;7000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;16/02/2018;7800000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;2;4;24/09/2018;5000000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;2;4;1/02/2017;7300000;microempresarial
femenino;comercio;montallantas;manrique_central_no_1;3;4;27/04/2018;1000000;microempresarial
femenino;comercio;tienda;manrique_central_no_2;3;3;8/05/2019;8000000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;25/10/2018;7000000;microempresarial
femenino;comercio;fabrica_de;robledo;3;7;15/11/2016;6894000;microempresarial
masculino;comercio;mantenimiento_en;santo_domingo_savio;2;1;25/01/2017;5000000;microempresarial
femenino;comercio;variedades;castilla;3;5;26/11/2018;7800000;microempresarial
masculino;servicio;tienda;girardot;3;5;4/04/2018;1100000;microempresarial
femenino;comercio;comidas_rapidas;calasanz;1;12;25/10/2018;2000000;microempresarial
femenino;comercio;tienda;tricentenario;3;5;8/06/2016;6000000;microempresarial
masculino;comercio;joyeria;kennedy;2;6;19/10/2016;3000000;microempresarial
femenino;comercio;variedades;enciso;2;8;13/02/2018;4000000;microempresarial
femenino;comercio;tienda;blanquizal;1;13;24/01/2019;5000000;microempresarial
femenino;comercio;variedades;tricentenario;1;5;26/04/2018;4100000;microempresarial
masculino;agropecuaria;sembrados;cabecera_san_cristobal;2;60;22/08/2018;19000000;agropecuaria
femenino;comercio;variedades;pedregal;3;6;8/03/2018;7000000;microempresarial
femenino;comercio;variedades;moravia;2;4;1/11/2018;3000000;microempresarial
femenino;comercio;tienda;san_javier_no1;2;13;5/03/2019;5000000;microempresarial
femenino;servicio;cafeteria;playon_de_los;2;2;3/01/2018;5000000;microempresarial
masculino;comercio;variedades;doce_de_octubre_no1;2;6;12/12/2017;6000000;microempresarial
masculino;comercio;miscelanea;castilla;3;5;25/10/2016;3000000;microempresarial
femenino;industria;fabrica_de;belen;1;16;13/06/2019;4000000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;3;4;29/08/2017;5000000;microempresarial
femenino;servicio;peluqueria;palenque;2;7;24/09/2018;7000000;microempresarial
femenino;comercio;variedades;buenos_aires;3;9;20/09/2018;4600000;microempresarial
femenino;comercio;tienda;villatina;1;8;27/05/2019;7500000;microempresarial
masculino;agropecuaria;variedades;buenos_aires;2;9;19/04/2018;7800000;microempresarial
femenino;servicio;peluqueria;llanaditas;2;8;1/09/2017;4400000;microempresarial
masculino;industria;fabrica_de;santo_domingo_savio;1;1;29/05/2018;7800000;microempresarial
masculino;comercio;tienda;buenos_aires;3;9;25/05/2018;4000000;microempresarial
femenino;comercio;drogueria;buenos_aires;3;9;24/10/2018;7800000;microempresarial
femenino;comercio;tienda;andalucia;2;2;13/03/2018;6000000;microempresarial
femenino;industria;fabrica_de;picacho;1;6;12/06/2017;7000000;microempresarial
masculino;comercio;almacen_de_ropa_en;aranjuez;1;4;6/02/2017;7370000;microempresarial
femenino;comercio;restaurante;la_sierra;1;8;18/10/2017;2500000;microempresarial
masculino;industria;fabrica_de;barrio_caicedo;2;9;11/07/2016;5500000;microempresarial
femenino;comercio;tienda_de_helados;robledo;3;7;18/07/2018;7800000;microempresarial
masculino;comercio;variedades;francisco_antonio_zea;3;5;17/05/2018;7000000;microempresarial
femenino;comercio;tienda;barrio_caicedo;1;9;24/08/2017;7000000;microempresarial
femenino;comercio;taller_de_mecanica;robledo;2;7;14/12/2017;5000000;microempresarial
masculino;comercio;variedades;castilla;2;5;17/04/2017;7377000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;6/02/2018;7300000;microempresarial
masculino;comercio;comidas_rapidas;castilla;2;5;21/12/2018;4000000;microempresarial
femenino;industria;fabrica_de;campo_valdes_no_1;3;4;15/06/2017;7000000;microempresarial
femenino;comercio;variedades;campo_valdes_no_2;3;3;20/09/2018;7800000;microempresarial
masculino;comercio;variedades;buenos_aires;3;9;11/10/2016;3000000;microempresarial
femenino;comercio;cerrajeria;pedregal;1;6;5/07/2018;4000000;microempresarial
femenino;comercio;legumbreria;robledo;1;7;9/11/2017;4000000;microempresarial
femenino;comercio;panaderia;cabecera_san_cristobal;3;60;24/09/2018;6000000;microempresarial
masculino;servicio;restaurante;manrique_central_no_1;2;4;11/08/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7;29/10/2018;7800000;microempresarial
femenino;comercio;tienda;cabecera_san_antonio;2;80;10/06/2019;8200000;microempresarial
femenino;servicio;peluqueria;santa_elena_central;1;90;31/05/2019;8200000;microempresarial
masculino;comercio;variedades;la_floresta;3;12;2/05/2016;6890000;microempresarial
masculino;comercio;restaurante;robledo;2;7;7/10/2016;4000000;microempresarial
femenino;comercio;distribuidora_de;san_javier_no1;2;13;22/12/2016;5000000;microempresarial
femenino;comercio;restaurante;castilla;3;5;7/03/2019;8200000;microempresarial
masculino;servicio;recreativo_educativo;popular;2;1;24/10/2017;7300000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_2;2;3;23/11/2016;6890000;microempresarial
masculino;industria;taller_de_electronica;campo_valdes_no_1;3;4;27/06/2017;6000000;microempresarial
masculino;servicio;tienda;alfonso_lopez;3;5;27/02/2019;6500000;microempresarial
masculino;comercio;comidas_rapidas;san_jose_de_la_cima_no;2;3;4/04/2018;5000000;microempresarial
masculino;servicio;barberia;girardot;3;5;10/05/2016;6800000;microempresarial
masculino;comercio;variedades;santa_cruz;2;2;27/09/2017;7000000;microempresarial
masculino;comercio;restaurante;castilla;3;5;28/04/2017;7377000;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1;21/09/2018;800000;microempresarial
femenino;comercio;papeleria;belen;3;16;11/07/2018;5500000;microempresarial
femenino;comercio;charcuteria;manrique_central_no_2;2;3;25/11/2016;6890000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_2;3;3;31/05/2018;7000000;microempresarial
femenino;comercio;variedades;la_libertad;2;8;24/05/2019;8281000;microempresarial
femenino;comercio;comidas_rapidas;el_vergel;3;80;26/07/2017;5000000;microempresarial
femenino;comercio;tienda;castilla;3;5;14/12/2017;6000000;microempresarial
masculino;comercio;comidas_rapidas;barrio_caicedo;3;9;2/02/2018;6500000;microempresarial
masculino;comercio;comidas_rapidas;manrique_central_no_1;2;4;11/10/2017;4400000;microempresarial
femenino;comercio;charcuteria;robledo;2;7;2/11/2016;6000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;25/02/2016;6500000;microempresarial
femenino;industria;fabrica_de;las_violetas;2;16;7/11/2017;3000000;microempresarial
masculino;servicio;organización_y;pedregal;2;6;24/03/2017;1500000;microempresarial
femenino;servicio;cafeteria;aranjuez;1;4;8/03/2018;1200000;microempresarial
femenino;comercio;variedades;castilla;2;5;14/02/2018;4000000;microempresarial
masculino;comercio;variedades;belen;3;16;3/02/2017;7000000;microempresarial
femenino;comercio;fabrica_de;aranjuez;3;4;19/05/2017;5000000;microempresarial
femenino;industria;fabrica_de_repuestos;juan_pablo_ii;2;9;31/01/2017;3000000;microempresarial
femenino;comercio;tienda;prado;3;10;12/07/2017;7000000;microempresarial
femenino;comercio;tienda;picacho;1;6;10/11/2016;6890000;microempresarial
femenino;industria;fabrica_de;pablo_vi;2;2;30/11/2016;6890000;microempresarial
femenino;comercio;variedades;santander;2;6;22/05/2018;7000000;microempresarial
masculino;industria;fabrica_de_alimentos;robledo;2;7;1/03/2018;7800000;microempresarial
femenino;comercio;tienda;buenos_aires;1;9;11/10/2017;5000000;microempresarial
femenino;comercio;tienda;belen;3;16;12/03/2019;7000000;microempresarial
femenino;comercio;deposito_de;manrique_central_no_1;3;4;10/08/2017;7300000;microempresarial
femenino;comercio;variedades;doce_de_octubre_no1;2;6;14/02/2018;7800000;microempresarial
femenino;comercio;fabrica_de_alimentos;castilla;3;5;8/06/2017;4000000;microempresarial
femenino;comercio;comidas_rapidas;enciso;1;8;27/06/2018;7000000;microempresarial
femenino;comercio;restaurante;santa_cruz;2;2;5/02/2018;7800000;microempresarial
masculino;comercio;mantenimiento_en;calasanz;3;12;30/11/2018;7800000;microempresarial
femenino;comercio;variedades;barrio_caicedo;2;9;4/09/2017;7000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_2;2;3;23/02/2016;6000000;microempresarial
femenino;servicio;mantenimiento_en;aranjuez;3;4;14/04/2016;2000000;microempresarial
masculino;industria;fabrica_de_calzado;robledo;2;7;26/07/2017;3000000;microempresarial
femenino;comercio;comidas_rapidas;alfonso_lopez;1;5;30/11/2017;1000000;microempresarial
masculino;comercio;tienda;buenos_aires;2;9;12/04/2018;7800000;microempresarial
femenino;comercio;comidas_rapidas;manrique_central_no_1;3;4;19/04/2017;4500000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;29/05/2018;7800000;microempresarial
femenino;comercio;distribuidora_de;aranjuez;2;4;13/08/2018;4500000;microempresarial
femenino;comercio;restaurante;picachito;1;6;21/06/2019;8281000;microempresarial
femenino;servicio;variedades;robledo;1;7;15/01/2019;3000000;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1;20/02/2017;3000000;microempresarial
masculino;comercio;variedades;san_javier_no1;1;13;4/05/2018;6000000;microempresarial
femenino;comercio;variedades;la_milagrosa;3;9;22/08/2016;6890000;microempresarial
femenino;comercio;variedades;buenos_aires;2;9;26/04/2019;6000000;microempresarial
femenino;industria;fabrica_de;aranjuez;2;4;10/03/2016;6000000;microempresarial
masculino;comercio;variedades;santo_domingo_savio;1;1;14/08/2018;7800000;microempresarial
femenino;servicio;peluqueria;la_francia;2;80;31/10/2016;6890000;microempresarial
femenino;comercio;papeleria;buenos_aires;3;9;9/06/2017;5000000;microempresarial
femenino;comercio;fabrica_de;bel¿n;3;16;14/01/2016;3000000;microempresarial
femenino;industria;fabrica_de;la_milagrosa;3;9;28/05/2019;8200000;microempresarial
femenino;comercio;comidas_rapidas;santa_cruz;1;2;19/08/2016;4000000;microempresarial
femenino;servicio;peluqueria;barrio_caicedo;2;9;23/02/2017;7000000;microempresarial
femenino;industria;fabrica_de;villa_hermosa;2;9;31/01/2019;8200000;microempresarial
femenino;industria;fabrica_de_ceramica;robledo;1;7;9/06/2016;6890000;microempresarial
masculino;industria;fabrica_de;campo_valdes_no_1;3;4;9/04/2018;2000000;microempresarial
femenino;comercio;variedades;zona_expansion_san;2;80;15/06/2018;7000000;microempresarial
femenino;comercio;fabrica_de;san_javier_no1;1;13;11/08/2016;6800000;microempresarial
masculino;comercio;restaurante;doce_de_octubre_no1;2;6;12/05/2017;4000000;microempresarial
femenino;comercio;variedades;belen;3;16;28/06/2017;7000000;microempresarial
femenino;industria;fabrica_de_calzado;castilla;2;5;21/07/2017;7000000;microempresarial
femenino;comercio;tienda;belen;2;16;27/07/2017;7000000;microempresarial
femenino;comercio;variedades;pedregal;3;6;18/06/2018;7800000;microempresarial
femenino;comercio;variedades;13_de_noviembre;1;8;17/03/2016;5000000;microempresarial
femenino;comercio;variedades;miranda;2;4;9/01/2019;3000000;microempresarial
masculino;servicio;mantenimiento_en;robledo;3;7;8/02/2019;2000000;microempresarial
